,,,,,Gecode,Gurobi
11,32,occurrence,outdomain_max,time,60.0,100.0
11,32,occurrence,outdomain_median,time,60.0,100.0
11,32,occurrence,outdomain_min,time,60.0,100.0
11,32,occurrence,outdomain_random,time,60.0,100.0
11,32,smallest,indomain,time,60.0,100.0
11,32,smallest,indomain_interval,time,60.0,100.0
11,32,smallest,indomain_max,time,60.0,100.0
11,32,smallest,indomain_min,time,60.0,100.0
11,32,smallest,indomain_reverse_split,time,70.0,100.0
11,32,smallest,indomain_split,time,60.0,100.0
11,32,smallest,indomain_split_random,time,60.0,100.0
11,32,smallest,outdomain_max,time,60.0,100.0
11,32,smallest,outdomain_median,time,60.0,100.0
11,32,smallest,outdomain_min,time,60.0,100.0
11,32,smallest,outdomain_random,time,60.0,100.0
11,33,anti_first_fail,indomain,time,60.0,160.0
11,33,anti_first_fail,indomain_interval,time,60.0,160.0
11,33,anti_first_fail,indomain_max,time,60.0,160.0
11,33,anti_first_fail,indomain_min,time,60.0,160.0
11,33,anti_first_fail,indomain_reverse_split,time,60.0,160.0
11,33,anti_first_fail,indomain_split,time,60.0,160.0
11,33,anti_first_fail,indomain_split_random,time,60.0,160.0
11,33,anti_first_fail,outdomain_max,time,60.0,160.0
11,33,anti_first_fail,outdomain_median,time,60.0,160.0
11,33,anti_first_fail,outdomain_min,time,60.0,160.0
11,33,anti_first_fail,outdomain_random,time,60.0,170.0
11,33,dom_w_deg,indomain,time,60.0,160.0
11,33,dom_w_deg,indomain_interval,time,60.0,170.0
11,33,dom_w_deg,indomain_max,time,60.0,160.0
11,33,dom_w_deg,indomain_min,time,60.0,160.0
11,33,dom_w_deg,indomain_reverse_split,time,60.0,160.0
11,33,dom_w_deg,indomain_split,time,60.0,160.0
11,33,dom_w_deg,indomain_split_random,time,60.0,160.0
11,33,dom_w_deg,outdomain_max,time,60.0,160.0
11,33,dom_w_deg,outdomain_median,time,60.0,160.0
11,33,dom_w_deg,outdomain_min,time,60.0,160.0
11,33,dom_w_deg,outdomain_random,time,60.0,160.0
11,33,first_fail,indomain,time,60.0,160.0
11,33,first_fail,indomain_interval,time,60.0,160.0
11,33,first_fail,indomain_max,time,60.0,160.0
11,33,first_fail,indomain_min,time,60.0,160.0
11,33,first_fail,indomain_reverse_split,time,60.0,160.0
11,33,first_fail,indomain_split,time,60.0,160.0
11,33,first_fail,indomain_split_random,time,60.0,160.0
11,33,first_fail,outdomain_max,time,60.0,160.0
11,33,first_fail,outdomain_median,time,60.0,160.0
11,33,first_fail,outdomain_min,time,60.0,160.0
11,33,first_fail,outdomain_random,time,60.0,160.0
11,33,impact,indomain,time,60.0,160.0
11,33,impact,indomain_interval,time,60.0,160.0
11,33,impact,indomain_max,time,60.0,160.0
11,33,impact,indomain_min,time,60.0,160.0
11,33,impact,indomain_reverse_split,time,60.0,160.0
11,33,impact,indomain_split,time,60.0,160.0
11,33,impact,indomain_split_random,time,60.0,160.0
11,33,impact,outdomain_max,time,60.0,160.0
11,33,impact,outdomain_median,time,60.0,160.0
11,33,impact,outdomain_min,time,60.0,160.0
11,33,impact,outdomain_random,time,60.0,160.0
11,33,input_order,indomain,time,60.0,160.0
11,33,input_order,indomain_interval,time,60.0,160.0
11,33,input_order,indomain_max,time,60.0,160.0
11,33,input_order,indomain_min,time,60.0,160.0
11,33,input_order,indomain_reverse_split,time,60.0,160.0
11,33,input_order,indomain_split,time,60.0,160.0
11,33,input_order,indomain_split_random,time,60.0,160.0
11,33,input_order,outdomain_max,time,60.0,160.0
11,33,input_order,outdomain_median,time,60.0,160.0
11,33,input_order,outdomain_min,time,60.0,160.0
11,33,input_order,outdomain_random,time,60.0,160.0
11,33,largest,indomain,time,60.0,170.0
11,33,largest,indomain_interval,time,60.0,160.0
11,33,largest,indomain_max,time,60.0,160.0
11,33,largest,indomain_min,time,60.0,160.0
11,33,largest,indomain_reverse_split,time,60.0,160.0
11,33,largest,indomain_split,time,60.0,170.0
11,33,largest,indomain_split_random,time,60.0,160.0
11,33,largest,outdomain_max,time,60.0,160.0
11,33,largest,outdomain_median,time,60.0,160.0
11,33,largest,outdomain_min,time,60.0,160.0
11,33,largest,outdomain_random,time,60.0,160.0
11,33,max_regret,indomain,time,60.0,160.0
11,33,max_regret,indomain_interval,time,60.0,160.0
11,33,max_regret,indomain_max,time,60.0,160.0
11,33,max_regret,indomain_min,time,60.0,160.0
11,33,max_regret,indomain_reverse_split,time,60.0,160.0
11,33,max_regret,indomain_split,time,60.0,160.0
11,33,max_regret,indomain_split_random,time,60.0,160.0
11,33,max_regret,outdomain_max,time,60.0,160.0
11,33,max_regret,outdomain_median,time,60.0,160.0
11,33,max_regret,outdomain_min,time,60.0,160.0
11,33,max_regret,outdomain_random,time,60.0,160.0
11,33,most_constrained,indomain,time,60.0,160.0
11,33,most_constrained,indomain_interval,time,60.0,160.0
11,33,most_constrained,indomain_max,time,60.0,160.0
11,33,most_constrained,indomain_min,time,60.0,160.0
11,33,most_constrained,indomain_reverse_split,time,60.0,160.0
11,33,most_constrained,indomain_split,time,60.0,160.0
11,33,most_constrained,indomain_split_random,time,60.0,160.0
11,33,most_constrained,outdomain_max,time,60.0,160.0
11,33,most_constrained,outdomain_median,time,60.0,160.0
11,33,most_constrained,outdomain_min,time,60.0,160.0
11,33,most_constrained,outdomain_random,time,60.0,160.0
11,33,occurrence,indomain,time,60.0,160.0
11,33,occurrence,indomain_interval,time,60.0,160.0
11,33,occurrence,indomain_max,time,60.0,160.0
11,33,occurrence,indomain_min,time,60.0,170.0
11,33,occurrence,indomain_reverse_split,time,60.0,170.0
11,33,occurrence,indomain_split,time,60.0,160.0
11,33,occurrence,indomain_split_random,time,60.0,160.0
11,33,occurrence,outdomain_max,time,60.0,160.0
11,33,occurrence,outdomain_median,time,60.0,160.0
11,33,occurrence,outdomain_min,time,60.0,160.0
11,33,occurrence,outdomain_random,time,60.0,160.0
11,33,smallest,indomain,time,60.0,160.0
11,33,smallest,indomain_interval,time,60.0,170.0
11,33,smallest,indomain_max,time,60.0,160.0
11,33,smallest,indomain_min,time,60.0,160.0
11,33,smallest,indomain_reverse_split,time,60.0,160.0
11,33,smallest,indomain_split,time,60.0,160.0
11,33,smallest,indomain_split_random,time,60.0,160.0
11,33,smallest,outdomain_max,time,60.0,160.0
11,33,smallest,outdomain_median,time,60.0,160.0
11,33,smallest,outdomain_min,time,60.0,160.0
11,33,smallest,outdomain_random,time,60.0,160.0
11,34,anti_first_fail,indomain,time,60.0,100.0
11,34,anti_first_fail,indomain_interval,time,60.0,100.0
11,34,anti_first_fail,indomain_max,time,70.0,100.0
11,34,anti_first_fail,indomain_min,time,60.0,100.0
11,34,anti_first_fail,indomain_reverse_split,time,60.0,100.0
11,34,anti_first_fail,indomain_split,time,60.0,100.0
11,34,anti_first_fail,indomain_split_random,time,60.0,100.0
11,34,anti_first_fail,outdomain_max,time,60.0,100.0
11,34,anti_first_fail,outdomain_median,time,60.0,100.0
11,34,anti_first_fail,outdomain_min,time,60.0,100.0
11,34,anti_first_fail,outdomain_random,time,60.0,100.0
11,34,dom_w_deg,indomain,time,60.0,100.0
11,34,dom_w_deg,indomain_interval,time,60.0,100.0
11,34,dom_w_deg,indomain_max,time,70.0,100.0
11,34,dom_w_deg,indomain_min,time,60.0,100.0
11,34,dom_w_deg,indomain_reverse_split,time,70.0,100.0
11,34,dom_w_deg,indomain_split,time,60.0,100.0
11,34,dom_w_deg,indomain_split_random,time,60.0,100.0
11,34,dom_w_deg,outdomain_max,time,60.0,100.0
11,34,dom_w_deg,outdomain_median,time,60.0,100.0
11,34,dom_w_deg,outdomain_min,time,60.0,100.0
11,34,dom_w_deg,outdomain_random,time,60.0,100.0
11,34,first_fail,indomain,time,70.0,100.0
11,34,first_fail,indomain_interval,time,60.0,100.0
11,34,first_fail,indomain_max,time,70.0,100.0
11,34,first_fail,indomain_min,time,60.0,100.0
11,34,first_fail,indomain_reverse_split,time,70.0,100.0
11,34,first_fail,indomain_split,time,60.0,100.0
11,34,first_fail,indomain_split_random,time,60.0,100.0
11,34,first_fail,outdomain_max,time,60.0,100.0
11,34,first_fail,outdomain_median,time,60.0,100.0
11,34,first_fail,outdomain_min,time,60.0,100.0
11,34,first_fail,outdomain_random,time,60.0,100.0
11,34,impact,indomain,time,60.0,100.0
11,34,impact,indomain_interval,time,60.0,100.0
11,34,impact,indomain_max,time,60.0,100.0
11,34,impact,indomain_min,time,60.0,100.0
11,34,impact,indomain_reverse_split,time,60.0,100.0
11,34,impact,indomain_split,time,60.0,100.0
11,34,impact,indomain_split_random,time,60.0,100.0
11,34,impact,outdomain_max,time,60.0,100.0
11,34,impact,outdomain_median,time,60.0,100.0
11,34,impact,outdomain_min,time,60.0,100.0
11,34,impact,outdomain_random,time,60.0,100.0
11,34,input_order,indomain,time,60.0,100.0
11,34,input_order,indomain_interval,time,60.0,100.0
11,34,input_order,indomain_max,time,60.0,100.0
11,34,input_order,indomain_min,time,60.0,100.0
11,34,input_order,indomain_reverse_split,time,60.0,100.0
11,34,input_order,indomain_split,time,60.0,100.0
11,34,input_order,indomain_split_random,time,60.0,100.0
11,34,input_order,outdomain_max,time,60.0,100.0
11,34,input_order,outdomain_median,time,60.0,100.0
11,34,input_order,outdomain_min,time,60.0,100.0
11,34,input_order,outdomain_random,time,60.0,100.0
11,34,largest,indomain,time,60.0,100.0
11,34,largest,indomain_interval,time,60.0,100.0
11,34,largest,indomain_max,time,70.0,100.0
11,34,largest,indomain_min,time,60.0,100.0
11,34,largest,indomain_reverse_split,time,60.0,100.0
11,34,largest,indomain_split,time,60.0,100.0
11,34,largest,indomain_split_random,time,60.0,100.0
11,34,largest,outdomain_max,time,60.0,100.0
11,34,largest,outdomain_median,time,60.0,100.0
11,34,largest,outdomain_min,time,60.0,100.0
11,34,largest,outdomain_random,time,60.0,100.0
11,34,max_regret,indomain,time,60.0,100.0
11,34,max_regret,indomain_interval,time,60.0,100.0
11,34,max_regret,indomain_max,time,60.0,100.0
11,34,max_regret,indomain_min,time,60.0,100.0
11,34,max_regret,indomain_reverse_split,time,60.0,100.0
11,34,max_regret,indomain_split,time,60.0,100.0
11,34,max_regret,indomain_split_random,time,60.0,100.0
11,34,max_regret,outdomain_max,time,60.0,100.0
11,34,max_regret,outdomain_median,time,60.0,100.0
11,34,max_regret,outdomain_min,time,60.0,100.0
11,34,max_regret,outdomain_random,time,60.0,100.0
11,34,most_constrained,indomain,time,70.0,100.0
11,34,most_constrained,indomain_interval,time,60.0,100.0
11,34,most_constrained,indomain_max,time,70.0,100.0
11,34,most_constrained,indomain_min,time,60.0,100.0
11,34,most_constrained,indomain_reverse_split,time,70.0,100.0
11,34,most_constrained,indomain_split,time,70.0,100.0
11,34,most_constrained,indomain_split_random,time,60.0,100.0
11,34,most_constrained,outdomain_max,time,60.0,100.0
11,34,most_constrained,outdomain_median,time,60.0,100.0
11,34,most_constrained,outdomain_min,time,60.0,100.0
11,34,most_constrained,outdomain_random,time,60.0,100.0
11,34,occurrence,indomain,time,60.0,100.0
11,34,occurrence,indomain_interval,time,60.0,100.0
11,34,occurrence,indomain_max,time,70.0,100.0
11,34,occurrence,indomain_min,time,60.0,100.0
11,34,occurrence,indomain_reverse_split,time,60.0,100.0
11,34,occurrence,indomain_split,time,60.0,100.0
11,34,occurrence,indomain_split_random,time,60.0,100.0
11,34,occurrence,outdomain_max,time,60.0,100.0
11,34,occurrence,outdomain_median,time,60.0,100.0
11,34,occurrence,outdomain_min,time,60.0,100.0
11,34,occurrence,outdomain_random,time,60.0,100.0
11,34,smallest,indomain,time,60.0,100.0
11,34,smallest,indomain_interval,time,60.0,100.0
11,34,smallest,indomain_max,time,60.0,100.0
11,34,smallest,indomain_min,time,60.0,100.0
11,34,smallest,indomain_reverse_split,time,60.0,100.0
11,34,smallest,indomain_split,time,60.0,100.0
11,34,smallest,indomain_split_random,time,60.0,100.0
11,34,smallest,outdomain_max,time,60.0,100.0
11,34,smallest,outdomain_median,time,60.0,100.0
11,34,smallest,outdomain_min,time,60.0,100.0
11,34,smallest,outdomain_random,time,60.0,100.0
11,35,anti_first_fail,indomain,time,60.0,100.0
11,35,anti_first_fail,indomain_interval,time,60.0,100.0
11,35,anti_first_fail,indomain_max,time,60.0,100.0
11,35,anti_first_fail,indomain_min,time,60.0,100.0
11,35,anti_first_fail,indomain_reverse_split,time,60.0,100.0
11,35,anti_first_fail,indomain_split,time,60.0,100.0
11,35,anti_first_fail,indomain_split_random,time,60.0,100.0
11,35,anti_first_fail,outdomain_max,time,60.0,100.0
11,35,anti_first_fail,outdomain_median,time,60.0,100.0
11,35,anti_first_fail,outdomain_min,time,60.0,100.0
11,35,anti_first_fail,outdomain_random,time,60.0,100.0
11,35,dom_w_deg,indomain,time,60.0,110.0
11,35,dom_w_deg,indomain_interval,time,60.0,100.0
11,35,dom_w_deg,indomain_max,time,60.0,100.0
11,35,dom_w_deg,indomain_min,time,60.0,100.0
11,35,dom_w_deg,indomain_reverse_split,time,60.0,100.0
11,35,dom_w_deg,indomain_split,time,60.0,100.0
11,35,dom_w_deg,indomain_split_random,time,60.0,100.0
11,35,dom_w_deg,outdomain_max,time,60.0,100.0
11,35,dom_w_deg,outdomain_median,time,60.0,100.0
11,35,dom_w_deg,outdomain_min,time,60.0,100.0
11,35,dom_w_deg,outdomain_random,time,60.0,100.0
11,35,first_fail,indomain,time,60.0,100.0
11,35,first_fail,indomain_interval,time,60.0,100.0
11,35,first_fail,indomain_max,time,60.0,100.0
11,35,first_fail,indomain_min,time,60.0,100.0
11,35,first_fail,indomain_reverse_split,time,60.0,100.0
11,35,first_fail,indomain_split,time,60.0,100.0
11,35,first_fail,indomain_split_random,time,60.0,100.0
11,35,first_fail,outdomain_max,time,60.0,100.0
11,35,first_fail,outdomain_median,time,60.0,100.0
11,35,first_fail,outdomain_min,time,60.0,100.0
11,35,first_fail,outdomain_random,time,60.0,100.0
11,35,impact,indomain,time,60.0,100.0
11,35,impact,indomain_interval,time,60.0,100.0
11,35,impact,indomain_max,time,70.0,100.0
11,35,impact,indomain_min,time,60.0,100.0
11,35,impact,indomain_reverse_split,time,60.0,100.0
11,35,impact,indomain_split,time,60.0,100.0
11,35,impact,indomain_split_random,time,60.0,110.0
11,35,impact,outdomain_max,time,60.0,100.0
11,35,impact,outdomain_median,time,60.0,100.0
11,35,impact,outdomain_min,time,60.0,100.0
11,35,impact,outdomain_random,time,60.0,100.0
11,35,input_order,indomain,time,60.0,100.0
11,35,input_order,indomain_interval,time,60.0,100.0
11,35,input_order,indomain_max,time,70.0,100.0
11,35,input_order,indomain_min,time,60.0,100.0
11,35,input_order,indomain_reverse_split,time,60.0,100.0
11,35,input_order,indomain_split,time,60.0,100.0
11,35,input_order,indomain_split_random,time,60.0,100.0
11,35,input_order,outdomain_max,time,60.0,100.0
11,35,input_order,outdomain_median,time,60.0,100.0
11,35,input_order,outdomain_min,time,60.0,100.0
11,35,input_order,outdomain_random,time,60.0,100.0
11,35,largest,indomain,time,60.0,100.0
11,35,largest,indomain_interval,time,60.0,100.0
11,35,largest,indomain_max,time,60.0,100.0
11,35,largest,indomain_min,time,60.0,100.0
11,35,largest,indomain_reverse_split,time,60.0,100.0
11,35,largest,indomain_split,time,60.0,100.0
11,35,largest,indomain_split_random,time,60.0,100.0
11,35,largest,outdomain_max,time,60.0,100.0
11,35,largest,outdomain_median,time,60.0,100.0
11,35,largest,outdomain_min,time,60.0,100.0
11,35,largest,outdomain_random,time,60.0,100.0
11,35,max_regret,indomain,time,60.0,100.0
11,35,max_regret,indomain_interval,time,60.0,100.0
11,35,max_regret,indomain_max,time,70.0,100.0
11,35,max_regret,indomain_min,time,60.0,100.0
11,35,max_regret,indomain_reverse_split,time,60.0,100.0
11,35,max_regret,indomain_split,time,60.0,100.0
11,35,max_regret,indomain_split_random,time,60.0,100.0
11,35,max_regret,outdomain_max,time,60.0,100.0
11,35,max_regret,outdomain_median,time,60.0,100.0
11,35,max_regret,outdomain_min,time,60.0,100.0
11,35,max_regret,outdomain_random,time,60.0,100.0
11,35,most_constrained,indomain,time,60.0,100.0
11,35,most_constrained,indomain_interval,time,60.0,100.0
11,35,most_constrained,indomain_max,time,60.0,100.0
11,35,most_constrained,indomain_min,time,60.0,100.0
11,35,most_constrained,indomain_reverse_split,time,60.0,100.0
11,35,most_constrained,indomain_split,time,60.0,100.0
11,35,most_constrained,indomain_split_random,time,60.0,100.0
11,35,most_constrained,outdomain_max,time,60.0,100.0
11,35,most_constrained,outdomain_median,time,60.0,100.0
11,35,most_constrained,outdomain_min,time,60.0,100.0
11,35,most_constrained,outdomain_random,time,60.0,100.0
11,35,occurrence,indomain,time,60.0,100.0
11,35,occurrence,indomain_interval,time,60.0,100.0
11,35,occurrence,indomain_max,time,70.0,100.0
11,35,occurrence,indomain_min,time,60.0,100.0
11,35,occurrence,indomain_reverse_split,time,60.0,100.0
11,35,occurrence,indomain_split,time,60.0,100.0
11,35,occurrence,indomain_split_random,time,60.0,100.0
11,35,occurrence,outdomain_max,time,60.0,100.0
11,35,occurrence,outdomain_median,time,60.0,100.0
11,35,occurrence,outdomain_min,time,60.0,100.0
11,35,occurrence,outdomain_random,time,60.0,100.0
11,35,smallest,indomain,time,60.0,100.0
11,35,smallest,indomain_interval,time,60.0,100.0
11,35,smallest,indomain_max,time,70.0,100.0
11,35,smallest,indomain_min,time,60.0,100.0
11,35,smallest,indomain_reverse_split,time,60.0,100.0
11,35,smallest,indomain_split,time,60.0,100.0
11,35,smallest,indomain_split_random,time,60.0,110.0
11,35,smallest,outdomain_max,time,60.0,100.0
11,35,smallest,outdomain_median,time,60.0,100.0
11,35,smallest,outdomain_min,time,60.0,100.0
11,35,smallest,outdomain_random,time,60.0,100.0
11,36,anti_first_fail,indomain,time,70.0,130.0
11,36,anti_first_fail,indomain_interval,time,60.0,130.0
11,36,anti_first_fail,indomain_max,time,70.0,130.0
11,36,anti_first_fail,indomain_min,time,60.0,130.0
11,36,anti_first_fail,indomain_reverse_split,time,60.0,130.0
11,36,anti_first_fail,indomain_split,time,60.0,130.0
11,36,anti_first_fail,indomain_split_random,time,60.0,130.0
11,36,anti_first_fail,outdomain_max,time,60.0,130.0
11,36,anti_first_fail,outdomain_median,time,60.0,140.0
11,36,anti_first_fail,outdomain_min,time,60.0,130.0
11,36,anti_first_fail,outdomain_random,time,60.0,130.0
11,36,dom_w_deg,indomain,time,60.0,130.0
11,36,dom_w_deg,indomain_interval,time,60.0,130.0
11,36,dom_w_deg,indomain_max,time,60.0,130.0
11,36,dom_w_deg,indomain_min,time,60.0,130.0
11,36,dom_w_deg,indomain_reverse_split,time,60.0,130.0
11,36,dom_w_deg,indomain_split,time,60.0,130.0
11,36,dom_w_deg,indomain_split_random,time,60.0,130.0
11,36,dom_w_deg,outdomain_max,time,60.0,130.0
11,36,dom_w_deg,outdomain_median,time,60.0,130.0
11,36,dom_w_deg,outdomain_min,time,60.0,130.0
11,36,dom_w_deg,outdomain_random,time,60.0,130.0
11,36,first_fail,indomain,time,60.0,130.0
11,36,first_fail,indomain_interval,time,60.0,130.0
11,36,first_fail,indomain_max,time,60.0,130.0
11,36,first_fail,indomain_min,time,60.0,130.0
11,36,first_fail,indomain_reverse_split,time,60.0,140.0
11,36,first_fail,indomain_split,time,60.0,130.0
11,36,first_fail,indomain_split_random,time,60.0,130.0
11,36,first_fail,outdomain_max,time,60.0,130.0
11,36,first_fail,outdomain_median,time,60.0,130.0
11,36,first_fail,outdomain_min,time,60.0,130.0
11,36,first_fail,outdomain_random,time,60.0,130.0
